entity_id,total_comments
do_114268635521703936130,4
do_1143840213803827201831,14
do_114323749765234688125,4
do_1143542258152488961148,376
do_1141065194734878721281,131
do_1143076362504847361668,269
do_11423534569582592012,50
do_1142884488389099521468,4
do_1138870323047792641124,13
do_1142884289316454401268,2
do_1142720803137863681421,3
do_114296966423289856128,4
do_1142635786619781121146,568
do_114386684809109504124,1186
do_113965676909428736164,38
do_114244456880898048149,54
do_114268639756550144133,18
do_1138957802319708161309_rc,24
do_1143196937042247681250,20
do_113960769474232320131,146
do_11365764809954099218,31
do_113817811599122432188,89
do_1137781354079272961147,21
do_1141064385447936001282,146
do_1143090243857694721146,8
do_1134612156561817601862,196
do_114240382378663936170,88
do_1141595948316672001799,177
do_1142968384973291521307,44
do_11419356523313561616,252
do_1140406161518428161253,83
do_113555072212344832131,88
do_1144483730718638081660,3
do_1142437714043371521337,36
do_11434991095860428811103,11
do_1143097480090992641859,9
do_1141900306833571841116,28
do_11431465437454336011085,1
do_1144227577351946241474,3
do_114198534916907008135,87
do_1143337250816245761901,23
do_1142877040394895361153,43
do_11440590650549043211237,53
do_1142104100227153921166,102
do_1143039418742538241540,2
do_1138041832989655041152,14
do_11436902518412902411155,4096
do_1143089876533002241694,13
do_113654709625839616164,882
do_1140060507371438081265,100
do_114138985939468288124,1
do_11441869098729472011673,48
do_113814188794650624164,5
do_1134693696236748801441,113
do_11432229768509030418,11
do_1142969127153827841291,4
do_1143173368083415041730,6
do_1143591730565939201642,6
do_1143180758935470081752,9
do_1141058943132794881234,93
do_1143152885755658241591,7
do_1142927380331151361645,2
do_114378229981241344168,18
do_114170317959512064125,93
do_114020188200992768180,56
do_1142437182133698561267,1
do_11429748065898496012,8
do_11440805453424230411338,10
do_1142679858659328001171,80
do_1143217319907737601387,13
do_114328689854242816140,247
do_1143571555962634241501,51
do_114095902200979456158_rc,62
do_1143287731633684481703,85
do_1138906545352540161205,61
do_113885048698806272197,63
do_113966306384601088163,3522
do_1142227705629818881379,252
do_1142749794939863041426_rc,1
do_1144412064345702401464,7
do_1144405548854149121437,3
do_1143039384716902401395,3
do_11440807020882329611349,9
do_113816889364381696129,23
do_1143238101686272001600,5
do_114371253641633792142,2
do_1143378874362920961461,16
do_113829161015566336171,46
do_1143182517099233281838,9
do_1142991593601761281191,19
do_1140017866328637441187,99
do_11438671556311449611068,32
do_1140787270306037761436,159
do_1139967294914887681134,142
do_1138905379910615041195,7
do_114168785392517120155,13
do_1143988274457886721796,30
do_1142310062765424641658,67
do_114170319931211776122,488
do_1142898517049344001518,6
do_1142919343859220481583,14
do_1143817629059317761231,21
do_1142927337128263681460,2
do_11396632348519628811005,2
do_11436133551711027219,83
do_11433803379597312011058,11
do_1143181730561638401816,16
do_1144681871632302081973,26
do_1141977555379404801220,62
do_1144547638470574081941,27
do_1142346504665579521491,5
do_114409341979246592193,16
do_114323950951882752112,8
do_1139054576687595521128,8
do_1141312715818188801137,5
do_113857296028729344173,27
do_114276954169090048152,13
do_1142961851216363521175,2
do_113408683435483136117,97
do_11407955440633446419,273
do_11417024416409190418,45
do_1142403323252899841665,14
do_114376071768465408186,1
do_1142444513576304641311,20
do_11387726070513664015,9
do_1136250827312414721356,3
do_1142019979548753921305,87
do_11422460544315392011380,16
do_11440804924263628811337,17
do_1143039393509867521481,4
do_1142906340537057281299,1
do_1142177718331310081963,50
do_1142933933295370241406,1
do_1142799960488673281254,131
do_1142693251811246081340,4
do_11363716750940569611119,76
do_114016643263979520131,68
do_1138028081812684801121,3
do_1142550686169006081213,413
do_11355381781803008017,3
do_114242327223689216196,41
do_1140618812872458241251,226
do_1134858122342809601393,22
ext_114471820692570112130,1
do_1142926418076385281419,8
do_11434719595646976011381,16
do_113794225678417920142,7
do_1142792147457146881145,6
do_113707304076533760192,1
do_113574903071662080178,1737
do_1140783600678010881428,150
do_1140547391310479361116,147
do_1143917771461591041781,0
do_11363718571504435211132,130
do_113916866993307648117,63
do_1142919741996072961586,91
do_11436341637350195211331,94
do_1144001898705305601894,95
do_1141391016818114561323,10
do_114360045374963712128,289
do_1143584440911790081416,296
do_1143069019688222721618,8
do_1141831652239769601128,35
do_1143966259135856641305,13
do_114264211613507584195,21
do_114352807867662336116,14
do_11346443737476300811198,34
do_11423312237569638416,104
do_113691742890475520147,89
do_114371257797623808191,21
do_1144532896955842561881,105
do_1143527416838635521115,81
do_1144404734636032001266,3404
do_114323760264503296141,4
do_1141832224272056321138,331
do_114170285496696832132,5
do_114351980861939712112,11
do_1140096232357150721286,26
do_114179284755800064118_rc,271
do_113972653141270528158,25
do_114127182261567488194,873
do_1142637020634152961105,71
do_1142700100638720001228,6
do_1135948071783301121144,676
do_1141114454054502401343,229
do_1142897403365949441523,7
do_1143429012028293121139,31
do_114180005957599232125,82
do_1140321267897303041200,162
do_1144363019634032641179,14
do_1143627542097346561320,42
do_1144879909054464001187,495
do_113918250035544064151,62
do_1139258943949619201109,8
do_114265068295692288165,13
do_1142963833978634241227,44
do_114240905432088576136,21
do_1144277295743959041402,7
do_11436688386405171211756,99
do_1141064960547389441246,30
do_1144732533527756801780,95
do_11433790664853913611317,93
do_114284111335538688158,28
do_1134674541813923841199,52
do_113961285560459264133,16
do_1140746653621862401485,6
do_1142932034833858561466,263
do_114233920595337216182,206
do_1142432002191196161252,487
do_114170331618516992125,49
do_11439334596417126411266_rc,4
do_1136294900965867521727,8
do_114361967667879936169,15
do_1143987787660165121783,77
do_11436684426498048011746,64
do_1143032694687744001288,5
do_1142340504266915841277,1
do_11431756323205939211282,15
do_1143932712713912321306,104
do_1142989898111549441235,113
do_114257876986003456189,14
do_113871571383803904113,4
do_113896143955607552142,49
do_114169565589626880168,28
do_1144030137499648001317,96
do_114170298003341312120,9
do_1138312483297280001127,11
do_11443270175801344011,52
do_114483090839429120117,10
do_114085336305582080146,49
do_1142925651661291521603,1
do_114406624259792896155,401
do_1143028963464232961316,1183
do_1143323266908733441281,32
do_1143075391736954881551,96
do_1138991483490959361449,777
do_1138098612097024001182,34569
do_1144513052427878401918,6
do_1143584335390064641534,59
do_1143237869258833921283,8
do_113957062476103680149,1
do_11387149188243456012,6
do_1143888271642460161329,12
do_11424540147649740813,260
do_1143586287530557441245,1263
do_1144605637351915521162,42
do_1143033320235417601319,9
do_1141307619855073281132,67
do_1142849324072960001312,54
do_1142925507680419841452,2
do_114179306472701952136,18
do_1138991511655792641493,29
do_11413905404163686415,26
do_113657817221922816114,8
do_1141095691192401921372,30
do_1141467507579125761534,1452
do_1138113447897088001202,1
do_1144681339191623681908,48
do_11422243535378022411201,124
do_1143245942875095041153,145
do_1140625161747169281313,225
do_1141998428919971841139,291
do_114471070254907392116,9
do_1143966179819110401302,16
do_114170326630244352123,4
do_1143734048290897921107,3595
do_114253668950966272120,26
do_1142734888325201921180,60
do_11372421152328908815,38
do_1143592038031687681716,16
do_1138667074154496001196,121
do_113826171388215296122,26
do_1134149406183424001387,4
do_1141065253997445121282,19
do_1138098952507637761338,2
do_114361378483511296119147,1
do_113980553494765568144,30
do_114233900506906624128,1038
do_1143195508641792001176,37
do_1140768117304033281523,218
do_1141453060633968641461,4
do_114194191472386048179,613
do_11384321879314432015,21
do_1144433666911846401591,5
do_1143811520624148481191,137
do_1144660952362844161538,55
do_114388467012214784137,25
do_113827496476262400124,1355
do_1142990942133698561273,93
do_114324472628928512181,29
do_1142340070165544961214,10
do_1142984392573583361646,63
do_114254368872415232188,76
do_114285549698514944178,398
do_1144319744212008961163,7
do_114304574028947456187,21
do_1144539167651840001913,12
do_1140449179131822081289,99
do_1141015401974824961204,44
do_1144354874645053441266,7
do_1142926991806382081442,46
do_1142345346829025281317,46
do_1142352431452160001202,162
do_114279205237022720170,1
do_1141504329502883841632,200
do_1140633350263685121318_rc,93
do_11421965564995993611006,41
do_1144505218703032321665,8
do_1141396616865054721349,82
do_1138312390339297281121,74
do_114297785654214656137,211
do_1135750572186337281102,100
do_1143466478613463041276,11
do_114278612092796928188,17
do_1141347115494277121242,23
do_1144457759053168641658,19
do_1143330368204636161408,112
do_1141369816873943041268,258
do_1142749054279598081271,70
do_1141546413776240641683,51
do_11434773830542131211404,21
do_11359618144357580811,27109
do_114125479290847232144,162
do_1143267815461683201374,16
do_114207845400469504141,26
do_1142373418466754561407,224
do_114323947576868864114,149
do_1138983873552629761418,146
do_1142974857904947201361,114
do_1140413459931873281264,610
do_114385936756768768111_rc,3
do_1143670328869191681149,125
do_114193637385043968142,25
do_1142898658936668161365,8
do_1141575124596981761797,7
do_1142982738938019841519,62
do_1134971137511260161111,41
do_1144376674713845761177,18
do_1138991524886118401494,79
do_1134149348426383361279,9
do_1144434722582691841608,13
do_114170295964254208127,53
do_1141998568321597441127,240
do_114217580822306816115,64
do_11416956797752934418,2
do_1142890245203886081322,48
do_1144022516035665921105,1
do_114085941212135424171,14
do_1143670175448842241855,64
do_11422473450735206411410,315
do_1141956979898777601170,221
do_11442077749927936011673,8
do_1140096170626007041299,35
do_1143831748643799041786,15
do_11359618481926963214,3
do_1143068537858539521171,5
do_113952266484711424187_rc,1
do_11368892092630630417,14
do_1143961437252648961235,19
do_114016628531363840134,33
do_1136257931397775361425,195
do_1138084284110028801148,2
do_1142990622760222721264,9
do_114193471557558272141,101
do_1143182366246584321836,3
do_1143420904085585921611,73
do_1141538206410752001665,183
do_1143032272808263681406,22
do_1143571277397852161479,80
do_1143075466766745601103,3
do_113981296576266240158,35
do_11440792861461708811358,10
do_114053588291969024115,1
do_1137518528233472001386,8
do_1142849228168151041290,1
do_1142926162403491841594,122
do_113981544641339392163,29
do_114386195388841984162,28
do_1142097583984558081686,78
do_1141552715554406401344,49
do_114176052166852608132,119
do_1142402142367907841240,18
do_114169682699837440178,3
do_1143660908165693441677,120
do_1142742378770677761284,14
do_1141049552951705601228,31
do_114375589969534976164,45
do_1143024702809702401117,8
do_11431529370375782411146,4
do_11438906957864960011096,5
do_113412205768654848180,47
do_1144405587944079361263,38
do_114144065865605120190,138
do_1142962377482076161226,6
do_1136251573104066561369,68
do_1142502002271764481217,16
do_1141488758965534721519,24
do_1142933873800396801402,2
do_1142125981729341441748,13
do_1143180416931184641749,2
do_1143182059032002561958,49
do_1139275199287869441180,103
do_1140103486764564481329,89
ext_11447180740585881619,4
do_1136046921685073921121,50
do_11355365497079398415,38
do_11435131269833523211051,17
do_113854667716444160153,1552
do_113777638525558784125,6
do_1142579160111677441111,62
do_1143174897272750081723,6
do_1135140887848140801162,28
do_11435130309767987211049,91
do_1138869376627834881130,10
do_1143082476615434241139,14
do_114233928883527680172,11
do_1141496237832765441536_rc,211
do_1141509854846402561590,2
do_1142792913954816001187,98
do_1141059020061409281262,26
do_114354271984345088158,11
do_1142020481816084481286,124
do_114284907983888384199,2
do_11391600147094732814,278
do_1138020991561482241114,20
do_1141447517712384001442,182
do_1144513065470935041920,21
do_1133981515299553281224,21
do_11435135754907648011058,58
do_113952952992497664115,56
do_11395273349355110413,33
do_1142651298327183361136,91
do_1142091623295959041606,72
do_1143140049013964801543,5
do_114244607939796992187,88
do_1135948534007070721153,181
do_1142883646570086401448,3
do_114254573288022016123,196
do_114262960064397312135,7
do_1144427758857994241405,1
do_1143571161760481281476,273
do_11431513889280819211108,162
do_114435173911257088166,39
do_1144207716852367361392,62
do_114178053911625728121,325
do_11436490042256588811622,46
do_114253043243458560115,26
do_114374115340509184144,58
do_11442217326425702415,5
do_1140994741049999361127,291
do_1142701007396536321105,111
do_1141956337116200961150,36
do_114170282728636416122,45
do_1143224186641776641158,884
do_113574913255661568185,23
do_1138976417550663681373,122
do_11397120477373235216,23
do_1143217310845911041385,7
do_1143422540501729281635,15
do_1143881166102282241304_rc,13
do_114278499334225920166,57
do_1143040953350389761498,4
do_1144278009926369281559,10
do_1144137846066216961209,29
do_11382417714932940811419,1
do_1141489052885073921525_rc,13
do_1142041588206796801468,99
do_1143146642736414721750,4
do_114170320475758592126,35
do_11418860648813363216,87
do_11429978394003865617,12
do_114168736322576384145,31
do_11373489490878464011,12
do_114188738698338304191,39
do_1138963400891105281292,2
do_11390115507061555213,5
do_1138226218395893761394,31
do_113670535674429440189,7
do_1142919596139479041338,2
do_1143845145736806401177,12
do_11423037920970342411588,15
do_113951547428593664169,46
do_114435161844809728163,8
do_1143564697848791041425,27
do_114170275748372480127,18
do_1144355948354437121332,33
do_1143139737857310721539,19
do_114169666862678016183,337
do_11442701110514483211870,644
do_11434423593535897611260,13
do_114326494177443840183,50
do_1136258268529704961447,12
do_11359618277332582413,17
do_114244464453419008154,17
do_113947379134259200110,32
do_1142154324537507841369,27
do_1143033362503270401323,4
do_113975620850171904175,773
do_11440866037320089611445,36
do_1142345599114772481338,1
do_1144384896895713281231,29
do_1143845886821826561858,17
do_1138001037283737601113,807
do_114406708282499072170,2
do_1140618019390996481243,197
do_1144434570720215041599,349
do_1140462711133388801333,123
do_113620328426323968136,16
do_11440881950597939211416,1572
do_1138940646635520001286,49
do_1137779735133552641181,8
do_1143337300367441921908,16
do_1142962147439083521202,149
do_113950139420188672133,702
do_1143379861534883841629,204
do_1142346816376504321120,84
do_1143471925328199681311,72
do_1134149423736668161390,21
do_1144716059095040001368,36
do_114278580511653888165,61
do_114366871469703168195,206
do_11426787637985280016,146
do_113563590509379584190,296
do_113558708553457664156,27
do_1142005747790397441241,45
do_1138114099132825601208,979
do_114153388896780288112,3
do_1141191085263257601457_rc,6
do_113945029610020864150,10
do_1144864810409246721439,8
do_1142955743246827521103,2
do_114167300853252096136,26
do_11440311140067737611077_rc,20
do_1143769430781050881350,14
do_1142876501017067521172,6
do_1143175541722808321730,4
do_114339397119008768124,18
do_114367637840453632121,32
do_1143295270161285121210,55
do_1143033575889223681479,37
do_11436200502647193611046,95
do_1134122937914327041177,8648
do_1143229445286051841503_rc,5
do_1141978083048652801226,84
do_1140350751225036801250,85
do_1143811049631252481535,4271
do_1143323087774760961379,11
do_113957853015203840187,11
do_1138178711877795841139,169
do_114301960964259840188,88
do_11364312626271846411410,398
do_1141846163173130241117,6
do_1143427302678528001647,355
do_1143980686906081281666,35
do_114371880714215424124,27
do_11416730229471641613,29
do_113981186723799040148,379
do_1141503504034365441622,12
do_11446742573732659212,45
do_1138001247517655041114,2142
do_1143273570579251201448,87
do_1143164609491189761590,65
do_1142933537896693761448,14
do_1142976956651110401465,26
do_114280775863418880163,315
do_1144486789774622721680,67
do_114170283475140608131,125
do_1142920675134914561441,37
do_1134129119332433921265,41
do_114279239932321792180,1
do_1137539123124879361268,144
do_1141999372176015361142,100
do_114169572442177536166,31
do_11422047338479616011155,41
do_114378239105343488174,23
do_1142898062692515841358,6
do_114358513488429056153,31
do_114360026877501440113,39
do_11403633734749388812168,1
do_1142684828168355841238,4
do_1143380965106483201499,33
do_11445264562097356811009,11
do_1135784186733199361121,21
do_11431616655148646411161,56
do_1141184131879895041446,52
do_1134655011921100801100,819
do_1137787185569710081191,390
do_113698837889007616139,8
do_1142749842834472961199,26
do_114304825984999424119,243
do_1143322227502202881364,8
do_113473120005832704152,991
do_1141510809066127361672_rc,375
do_1142104241054105601677,21
do_114353453953073152153,113
do_1142877804868976641196,2
do_114348543829663744189,36
do_114386736900161536140,21
do_11440753007865856011354,97
do_1139564688838656001312,3
do_113957190591635456175,46
do_1142898322971770881358,3
do_1136230352899850241153,7
do_11417089221064294411,101
do_1142926538403102721475,18
do_1144208756728299521405,72
do_1143832720721100801409,6302
do_113799201461698560190,16
do_1143578471814512641581,76
do_1144653398222848001470,43
do_1143974498614476801567,105
do_1142996237066649601642,9
do_114294137001385984110882,1
do_114359997026631680111,93
do_114170278351421440129,22
do_1138027695653027841121,62
do_1138914087635681281234,219
do_113816364390064128115,57
do_1143825507605790721716,30
do_1143245442291056641136,11
do_114169595113603072170,737
do_1143833042067210241415,0
do_1141496482687713281576,10
do_114374051225034752112,137
do_1143494880543784961151,98
do_11434780608806912011412,12
do_113837550251147264180,88
do_1143436283850096641104,94
do_114265059799588864115,77
do_1137327443231703041114,31
do_1142883262519705601196,2
do_114318876629082112169,37
do_114395905953505280144,1622
do_114273602369421312181,155
do_1143979801959055361565,46
do_113961290018324480123,170
do_113979893866340352137,64
do_1142982157199851521501,25
do_1140060223258460161262,17
do_1144187822730608641367,169
do_1143034833260953601508,113
do_114169584273768448171,2
do_1134673990811975681182,13
do_114268608110362624179,19
do_1137739001173442561149,9
do_1144510630223134721721,133
do_1143677150086348801966,27
do_1143174885834588161786,6
do_113692396314583040171,27
do_1144234970998374401500,14
do_1140688712728821761391_rc,33
do_1143967336114094081355,1
do_1141850652061532161168,8
do_1142962064722083841183,5
do_1144434861368606721609,31
do_1143032352379535361264,7
do_1143068842262118401174,2
do_1138113483204689921188,4
do_1143090239547965441711,10
do_114233247026913280154,15
do_1144031246118420481154,20
do_113553855464390656110,143
do_114265092812595200127,16
do_114429846813196288131,18
do_11439337135384985611267_rc,7
do_1144122228595916801783_rc,9
do_1143932409039339521865,7
do_1143782073834373121426,22
do_1140568962853027841139,49
do_1143491982604697601986,37
do_113813466851336192142,17
do_1142826090669342721118,18
do_1143028793860669441314,6
do_11434922777400934411084,10
do_1144498088682127361687,15
do_113786462547042304158,39
do_113829656149262336188,96
do_113541777187979264147,126
do_114167298969812992135,58
do_1141832071244595201120,62
do_114242323072049152195,236
do_1134666318047641601204,17
do_113828944907091968176,242
do_1143095951238758401784,7
do_1142772270614200321394,55
do_11412409762292531218,331
do_1142692924864348161282,9
do_1144405036864552961310,17
do_1134716462116536321133,30
do_114168780140789760150,786
do_11428061646784921613,4
do_114279217809686528112,1
do_1143068948893040641506,526
do_114167519270412288121,97
do_1142692211778846721272,63
do_1144314457406095361154,9
do_1144186912498728961425,106
do_1144357336458199041124,18
do_11363681532438937611023,172
do_1140992747691130881117,68
do_1142893416540078081274,5
do_1142877022837800961391_rc,13
do_1141134693305712641335,302
do_1144604554752901121153,4
do_114253096976719872142,393
do_114245145729794048199,140
do_113952147264946176170,425
do_1142389063927070721143,31
do_1143160326956810241624,57
do_1142883693483704321238,3
do_1138226371515187201420,435
do_1144207319222026241378,10
do_114278479750447104120,108
do_1143229303546920961494,773
do_1142339592701624321135,166
do_1142961898146119681186,58
do_1143251402496655361161,9
do_1141057722238402561247,17
do_1134595373112442881584,8
do_11445250780824371211008,38
do_1142883733626224641247,5
do_1143033734098288641356,1
do_1142884851446743041247,5
do_1142884806591365121479,4
do_1142876547123773441204,4
do_1144363104549683201368,10
do_1143032607276810241368,15
do_1142877512300625921209,2
do_1141376916351713281294,287
do_114299005823361024118682,1
do_11422038242454732811086,87
do_114298383407136768172,26
do_114170263337140224122,68
do_11393658278413926411,11
do_1140060311696424961224,28
do_113846146164301824138,2
do_1142820683983749121104,63
do_1144470018014904321567,2
do_11422319743288115211350,525
do_1136082239998607361289,65
do_1142883697481400321240,3
do_1141063842618572801267,58
do_1134186483661619201391,27
do_113952832553205760115,99
do_11422252626657280011282,52
do_114407442215387136197,12
do_114255182261125120117,11
ext_114471828963655680180,1
do_1143245156112957441132,1
do_114098779201912832195,206
do_1144625110026895361219,38
do_1136080882429542401270,63
do_1138085556062699521146,421
do_1138120918463528961245,47
do_1141846317275627521143,360
do_1142883142567362561194,5
do_11428343573406515212,867
do_114284739645005824154,95
do_114339247505440768138,3978
do_1143882439979827201663,35
do_1142020382754570241282,79
do_11417652647899136013,44
ext_114471819367686144139,11
do_113918136016830464112,30
do_114318843800133632145,89
do_1142876335828910081169,3
do_114361707118387200138,41
do_1143230780705341441537,6
do_113763161380151296154,1079
do_1138098905453117441178,1
do_113975619649757184178,453
do_1142884152103813121225,11
do_113725004563742720123,9
do_1142019914927390721267,96
do_1141297657989201921119_rc,98
do_1142983282848972801139,4
do_1141084911553331201301,70
do_1138120005827461121208,128
do_11438678690998681615,5
do_114188844686442496119,51
do_1136331012308582401787,12
do_114085351572168704156,37
do_1134517963349278721259,350
do_114398733438779392124,122
do_114324492080775168193,44
do_113729192025890816172,2105
do_113972067598237696154,35
do_1141999767037378561167,48
do_1138991438655897601489,29
do_1142883667845857281449,4
do_1143287370132602881129,19
do_1143584961620951041665,32
do_11399462110178508812728,1
do_1143435391135580161846,34
do_1144178068370636801704,15
do_1143577369838878721552,4
do_1143831411543408641360,6
do_1142721314891857921522,630
do_1141311869341614081189,144
do_11422054986484940811187,81
do_114187881086287872143,919
do_1142876637239459841187,6
do_1141383775278120961335,231
do_11423238202258227211617,267
do_113851639291887616130,358
do_114361391154970624144,6
do_1144858058960732161182,13
do_114085907179880448160,511
do_114296934509920256115,6
do_114174383293579264118,97
do_1144314361564856321149,68
do_1142968489210675201316,21
do_113721643556880384177,3
do_1138425520754032641179,26
do_114170290194243584121,9
do_114016655322464256146,138
do_1142990566585057281701,24
do_1143039400578908161539,13
do_114432711063977984155,36
do_1140711095466393601436,191
do_1140016543699517441197,66
do_1143371209193226241548,144
do_114179279203385344136,58
do_114362631072153600120,1296
do_1138113442611445761187,47158
do_1140796077051494401613,59
do_113887008837443584159,31
do_1143647946886103041629,24
do_114012381000466432117,1201
do_1143881061680005121656_rc,19
do_1140336401626808321211,169
do_114280024403845120195,76
do_1140773546567024641526,43
do_1144002119743324161914,89
do_1140553799998095361126,122
do_1138660109434798081155,162
do_1143313947019591681234,57
do_113654861568655360146,476
do_1142926430910300161355,3
do_11426851887086796813,44
do_1143661733519851521740,9
do_113916133126012928116,49
do_1142798069221048321291,5
do_1143968032177602561424,15
do_114357166103707648193,58
do_1143314715828633601541,148
do_1134121964036177921103,49
do_1142544063186370561163,167
do_1143931465671311361349,39
do_1142544694099722241150,68
do_1142642036291092481748,1
do_113816873498296320118,57
do_1141389741174865921346,8
do_114352833127407616129,40
do_1142898192781803521362,7
do_1140801794032680961647,19
do_1143179531730288641740,6
do_114167425103462400119,10
do_1141539122223185921333,15
do_113981979493015552165,23
do_1138608427899371521121,119
do_1142962433186529281230,3
do_1140625725891543041321,422
do_1134122557758341121167,42
do_11377374018559180811,14
do_1143069305946193921512,223
do_1143578668602818561491,25
do_1141997923883089921117,34
do_1144517792232079361778,24
do_113473107400630272120,286
do_114371115448803328146,9
do_1143959552195543041116,47
do_114323114684571648186,5
do_1144427317449932801590,7
do_1141411732734361601369,27
do_11391254430285824011,16
do_114169675895341056119,37
do_1141055241509355521220,115
do_114208522444578816185,41
do_1140011078301777921183,6
do_11436001912882790418,24
do_114272800843571200194,25
do_114347745553989632156,31
do_114054217090752512141,13
do_114338796813205504127,502
do_1140632066314813441357,62
do_113975633862950912166,10
do_1135790935725834241152,15
do_1141007132132556801163,36
do_1143322959801548801799,16
do_1144667784706129921598,58
do_114095202065645568146_rc,67
do_11434937918826905611033,9
do_1136245906541854721340,56
do_114169596156379136173,14
do_11390710880405094419,18
do_1142962751887851521198,67
do_113970533764923392148,12
do_1144482940762357761640,170
do_113837561523576832179,64
do_1142743114401218561137,253
do_1143155235051274241619,1
do_1142126297553469441246,29
do_1138977627570503681401,37
do_114318794526646272120,8
do_113814056132067328177,31
do_1141844386164244481130,52
do_1144328439165583361216,444
do_1144363376151592961150,92
do_11432394179502899215,100
do_1142749499163443201423,31
do_114272419499008000143,189
do_1143541383534837761244,18
do_1143217713139302401100,1974
do_1144653591604510721465,3409
do_1133981552795484161211,16
do_114297736388206592127,2
do_1138982705051811841424,18
do_11417077706062233612,18
do_113851731891281920125,208
do_1142990233842483201673,14
do_1143859152356638721952_rc,4
do_1144035885542850561169,69
do_11421913696693452811031,97
do_11383265615013478417,89
do_114167973493899264120_rc,163
do_1134122323680788481105,85
do_1142925944103813121613,28
do_114244533651832832170,185
do_1143223837409935361454,6
do_1142827426192015361148,8
do_1141846143378636801155,68
do_114170296570298368122,103
do_1142013315774955521251,42
do_1143164636218408961632,65
do_114361345039908864124,62
do_11340801854713856011,21
do_11436767295196364811897,14
do_1141596046040104961824,270
do_1144487042293760001692,121
do_1141412042294558721370,21
do_1140812762962984961704,3265
do_1143102442154147841864,69
do_11448173970576998411129,68
do_113838360882667520185,16
do_1142798569053634561285_rc,3
do_113693885524467712197,172
do_114280651608702976110,311
do_11431813694531993611335,23
do_1141846138930216961137,38
do_11436627064761548811706,9
do_1142084579064053761619,58
do_114364142629978112142,43
do_1141149147083980801384,32
do_1143271962112081921460,414
do_11448790763746918413_rc,1
do_1143273772641320961556,2
do_1141396235195596801360,19
do_114361248635854848191,61
do_1138694212110417921203,7
do_113981173447499776135,29
do_1141846166637608961159,50
do_1144065897583083521350,170
do_113727773750583296134,47
do_113960612490518528111,12
do_113965582132379648178,30
ext_114471830183231488155,1
do_1143387662409482241687,10
do_1142990548139458561252,193
do_1142226079380193281360,208
do_1140794132239237121590,126
do_114272418518409216141,102
do_1141313099368611841139,547
do_114299623725989888122,131
do_1143230143709839361216,25
do_11363681521371545611022,88
do_1142023132027453441297,191
do_1141057105564221441242,69
do_1142991186508677121611,30
do_1143139477424701441704,10
do_1142692905474457601280,37
do_1144080920239063041457,7
do_1143584915837337601224,85
do_1144681185878016001906,73
do_1134758248974008321281,11
do_1141637931252531201819,238
do_1143182298995834881963,5
do_114234615336574976120,21
do_1143372972728893441159,16
do_11419274468506828817,31
do_1142798037102592001290,24
do_113852324671881216124,216
do_113982626291867648193,220
do_114170275234406400111,76
do_1142500871335280641179_rc,203
do_1143933548770672641308_rc,3
do_1141846216939520001124,23
do_113851061508423680115,674
do_113853845439004672151,790
do_113873507577708544154,13
do_1140492339560448001358,146
do_1144116222154342401240,881
do_1136364244148060161889,2322
do_114297770266550272172,12
do_1143484463299624961375,39
do_114371284099858432147,12
do_1140094724961239041287_rc,51
do_114094349353377792144,60
do_1141846203599257601158,15
do_113918126629953536139,15
do_114189303829045248110,44
do_1143989362662359041123,19
do_114426300199346176193,6
do_11434424901609062419,7
do_1142798380963594241270,1
do_1143164540404367361627,97
do_1144434554298040321407,15
do_1144717191895777281433,18
do_11422244104054374411204,112
do_1143470692262871041289,8
do_113622284696616960198,15
do_1138976312992563201285,97
do_1138142586907115521102,264
do_113952933403869184112,113
do_1141092102809026561317,764
do_1139274880373882881133,199
do_1141349374333665281232_rc,3
do_1140554840960696321121_rc,2
do_1143294305799454721623,10
do_11429974445284556814,24
do_1142684546020966401215,387
do_113847397410144256167,219
do_1135460439899340801316,12
do_1141846227077447681138,12
do_1142685682484264961146,90
do_113837515076976640176,24
do_11434148188286976011144,66
do_1143591491342417921480,21
do_1143229756009922561516,85
do_1143167495564656641683,13
do_1137137381329305601136,6
do_11436209076423065611094,0
do_1144808328492400641348,1
do_11439964538587545616,37
do_11446968757624012811115,21
do_11422249345322188811855,1
do_1141339992468602881176,13
do_1143967883235983361400,3
do_1141846249568419841169,27
do_1144285906854952961146,31
do_1139961987973939201133,1
do_114169495510417408163,20
do_1142877604060364801172,4
do_1141148642863513601372,15
do_1142898359713382401296,7
do_1143493411528949761442,19
ext_114471816202444800118,8
do_1141846237260021761129,14
do_114183210408337408191,37
do_1144157490145607681101,10
do_114168811402969088152,85
do_1142884377993871361285,2
do_11442211384291328011773,4
do_11431738451261030411224,95
do_114170301665886208137,13
do_1138241683271925761484,239
do_113511327498477568184,29
do_1142002085864325121213,91
do_1143028680425553921367,5
do_1142127892236288001852,87
do_1140337023419760641209,93
do_1143592856255528961671,1138
do_1143195056454778881153,498
do_1140809172328693761656,132
do_11442208532248166411772,10
do_1143627785592422401336,36
do_11371711788950323211,9
do_1141417937000611841393,20
do_1143811584577208321194,85
do_1143818751447613441614,90
do_1144753390158725121617,31
ext_114471834037731328190,3
do_114272717615742976117,31
do_11391537250983936014,18
do_114266346048798720133,2
do_113536022194569216125,506
do_114168737562664960143,185
do_1142898309972623361366,5
do_1142798195013713921154_rc,2
do_114169586988457984161,11
do_1134612164869570561863,12
do_1143640744475525121522,49
do_1142827522396815361162,216
do_1143967398103285761364,81
